CustomerId,CustomerName,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,ExtraColumn1,ExtraColumn2
ID-2936,"James,Garcia",657,mexico,Boy,30,4,11170.68,1,0,1,82587.0,0.0,,
ID-2274, James Brown ,585, Japan ,girl,33,2,48275.09,2,Y,0,--,0.0,,
1548,Lisa Miller,552, Nigeria,Woman,49,8,5276.64,1,No,1,"$76,749",0.0,,
ID-1673,Sarah Smith,9999, France ,M,30,-1,135597.75,3,True,0,96612.0,0.0,,
0,JANE MARTINEZ,546,Saudi Arabia ,MAN,38,7,634.38,2,y,1,55973.0,1.0,,
US02286,michael martinez,missing,usa,m,47,5,15430.69,2,0,FALSE,115470.0,0.0,,
2076,s£arah williams,492,Netherlands,Girl,36,8,23647.24,3,0,1,"$51,091",0.0,,
AR01930, Sarah Smith ,459, Argentina,man,35,4,EMPTY,2,1,0,-,0.0,,
SO01632,emily williams,519,South Korea,boy,45,8,-50000,4,N,0,27884.0,0.0,,
NI02891,James Miller,515,Nigeria,MALE,50,6,148601.6,2,1,1,72671.0,1.0,,
CUST_002070,Michael Martinez,763,usa,woman,49,5,8329.7,,missing,0,54810.0,0.0,,
ID-1735,john williams,522, Colombia ,female,28,6,63474.09,2,0,0,61070.0,0.0,,
1762,"Robert,Brown",493, South Africa,Man,NIL,5,79087.3,1,1,inactive,37539.0,0.0,,
ID-1436,DAVID SMITH,426,Chile ,male,31,7,11766.52,4,1,0,"$56,964",1.0,,
C1028,MICHAEL GARCIA,692,usa,woman,58,3,37895.45,2,true,1,106492.0,1.0,,
1779,david smith,443,Argentina,F,18,#VALUE!,35316.69,2,1,0,0,0.0,,
C1859,Maria Smith,617,germany,Male,60,4,36173.05,1,0,0,None,0.0,,
C2420,"John,Davis",438,chile,male,39,1,7379.62,1,1,NULL,19999.0,0.0,A,123
ID-1063,michael johnson,579,NETHERLANDS,Female,47,7,16423.75,3,y,1,42769.0,0.0,,
ID-2270,"Sarah,Johnson",606, Singapore ,M,35,7,"18,438.90",2,NA,0,65235.0,0.0,,
ID-1774,"Maria,Jones",437,EGYPT,Woman,29,3,28654.06,1,YES,FALSE,76754.0,0.0,,
ID-2412,Jane Johnson,575,Singapore ,man,46,6,29594.69,2,Yes,1,21354.0,1.0,,
2356,"Lisa,Miller",669,USA ,f,41,7,82048.92,3,FALSE,FALSE,132155.0,0.0,,
ME01046,JANE JñONES,784, Mexico,Girl,27,4,4046.11,4,1,0,148345.0,0.0,,
ID-1964,Robert Williams,602,NETHERLANDS,Male,46,3,47377.63,3,0,false,"$64,591",0.0,,
2278,emily miller,475,peru,Man,18,6,"$12,103.08",1,NIL,FALSE,N/A,0.0,,
ID-2234, Robert Brown ,440,Colombia,FEMALE,42,4,27301.94,3,1,1,"$78,262",0.0,,
CUST_002519,Maria Martinez,481,South Africa ,female,0,2,135870.29,1,y,0,32717.0,0.0,,
CUST_001438, John Jones ,619,germany,Male,70,4,76482.2,4,1,Active,60172.0,0.0,,
EG02698,JOHN RODRIGUEZ,498,Egypt,Female,52,4,3202.68,Infinity,0,false,"$23,877",1.0,,
1104,"Maria,Miller",564, South Korea ,man,39,-10,53245.63,NIL,NO,1,64069.0,1.0,,
ID-2115,emily williams,713,Mexico,Woman,32,8,20526.82,1,1,Inactive,57957.0,0.0,,
2630,Maria Williams,589, Italy ,f,44,4,"$19,620.76",2,0,0,101780.0,0.0,,
CA02454,Lisa Rodriguez,658, Canada ,woman,37,6,15111.44,3,1,TRUE,62584.0,0.0,,
US01494,ROBERT WILLIAMS,735,USA,boy,31,5,70568.76,2,1,#N/A,102985.37,0.0,,
ID-2889,Maria Johnson,551,Spain,_,46,9,4513.65,10,1,0,95131.0,0.0,,
ID-1339,"Lisa,Williams",-100, India,Female,48,8,67670.35,2,0,True,"$58,654",0.0,,
-inf,"Maria,Miller",501,colombia,Woman,47,2,15632.91,2,N,0,49685.0,1.0,,
1876, Michael Rodriguez ,540,JAPAN,Female,30,4,28046.57,2,1,na,29116.0,0.0,,
C2550,michael rodriguez,599,Nigeria ,FEMALE,24,3,5095.67,1,0,0,21718.0,0.0,,
CUST_002372,David Jones,448,UAE ,nil,25,2,49814.74,2,true,0,-10000,0.0,,
ID-2297,"Lisa,Garcia",572, Japan ,woman,25,7,140028.13,nan,NO,0,34936.0,0.0,,
C2159,EMILY MILLER,748,MEXICO,Woman,19,7,,2,1,0,135530.0,0.0,,
ID-1485,Robert Smith,539,japan,boy,#DIV/0!,3,22848.31,1,1,UNKNOWN,81328.0,1.0,,
C2943,MICHAEL GARCIA,556,UAE,Female,54,MISSING,3236.11,4,N,0,#NULL!,1.0,,
ID-2534,Sarah Davis,593, Netherlands ,m,41,3,3262.55,1,1,Active,"$79,330",0.0,,
ID-2238,JAMES JONES,498,UAE,M,37,3,24185.58,4,y,0,67889.0,1.0,,
ID-1987,john rodriguez,497,Colombia ,woman,18,5,0,3,False,FALSE,31254.0,0.0,,
2737,EMILY GARCIA,630,canada,woman,43,4,4589.14,2,0,True,132804.0,0.0,,
CUST_001284,"Lisa,Davis",492,NETHERLANDS,female,58,?,"7,061.77",3,0,0,39941.0,0.0,,
CUST_002622, Lisa Smith ,529,India,boy,34,8,94238.59,2,1,1,86618.0,0.0,,
C1383,"Jane,Smith",NONE,Singapore ,Male,37,3,85292.05,1,Null,0,91193.0,0.0,,
CO02016, Maria Martinez ,578,colombia,Boy,missing,7,0,3,True,0,70099.0,0.0,,
CUST_001245,lisa johnson,461,PERU,M,39,6,44078.14,2,0,#NULL!,19665.0,0.0,,
1185,EMILY GARCIA,508, Egypt,MAN,42,4,33429.67,1,0,0,22511.0,1.0,A,123
2585,JANE JOHNSON,730, Canada ,m,58,7,21246.57,2,1,1,"$57,855",0.0,,
CUST_001176,--,582,singapore,MALE,55,5,"$48,325.20",2,0,1,83536.0,1.0,,
ID-1460,"Lisa,Brown",556,ITALY,female,34,4,N/A,1,1,false,"$62,261",0.0,,
ID-1833,_,584,Argentina,f,58,3,35133.57,1,False,1,21750.0,1.0,,
UK02104,michael martinez,608, UK ,Man,54,8,0,3,0,INACTIVE,66042.0,0.0,,
ID-1083,"Jane,Miller",657,Canada ,girl,None,7,"$113,329.93",10,0,1,31560.0,1.0,,
CUST_001435,JOHN JOHNSON,471,SINGAPORE,woman,62,7,"$13,138.47",3,Yes,0,40495.0,1.0,,
NA, Maria Miller ,435,Peru,f,43,9,194173.03,1,0,0,71608.0,0.0,,
ID-2619,michael rodriguez,624,usa,man,45,4,23700.4,2,Y,active,94327.0,0.0,,
2590,"James,Smith",550, Egypt ,MALE,36,3,12135.51,1,Yes,1,72327.0,1.0,,
,,,,,,,,,,,,,,
CUST_001988,JOHN GARCIA,--,Mexico,Male,18,4,117735.06,2,1,0,88571.0,0.0,,
CUST_001731,Emily Miller,493,Chile ,man,48,3,68963.71,4,0,1,"$24,082",1.0,,
unknown, Robert Smith ,560,Brazil ,woman,48,6,12422.5,inf,YES,0,"$15,573",1.0,,
ID-1715,"Jane,Smith",EMPTY, France ,man,54,4,145637.19,2,0,INACTIVE,87887.13,0.0,,
CUST_001696,MICHAEL JOHNSON,493,colombia,Girl,inf,5,46339.02,1,y,1,na,1.0,,
CUST_001462, John Martinez ,513,Argentina ,Girl,-5,5,NIL,2,yes,0,"$38,137",1.0,,
IT02830,john rodriguez,664, Italy ,male,50,2,145291.15,1,nan,0,76869.0,0.0,,
CO01523,Michael Jones,493,Colombia ,Female,27,5,NULL,1,1,FALSE,24459.0,0.0,,456
CUST_002175,MICHAEL WILLIAMS,653, Canada,f,_,3,10786.92,2,0,1,132591.0,1.0,,
CUST_001899, David Garcia ,508,SOUTH AFRICA,MAN,53,6,64652.63,1,0,1,18065.0,1.0,,
ID-1036,robert joéhnson,547,chile,female,56,unknown,104970.79,3,1,0,67226.0,1.0,,
CUST_001054,Emily Rodriguez,569,Singapore,FEMALE,34,4,6898.76,1,0,1,32152.0,0.0,,
C1507,David Jones,407,BRAZIL,FEMALE,33,7,26013.95,1,FALSE,1,78535.0,1.0,,
#NULL!, Michael Jones ,575, UK ,M,25,7,45309.79,1,0,1,56715.0,1.0,,
C1738,Robert Jones,629,Netherlands,F,38,3,28008.45,2,false,INACTIVE,94077.0,0.0,,
1431,DAVID JOHNSON,n/a, Spain ,Woman,38,4,36842.1,3,,#VALUE!,43648.0,0.0,,
ID-2518,MARIA GARCIA,578,South Africa,M,38,5,3711.34,inf,True, ,41404.0,1.0,,
ID-1353,M®aria Rodriguez,  , Canada ,Boy,32,4,15126.15,2,1,0,130149.0,0.0,,
ID-1888, Sarah Davis ,496,egypt,F,27,5,52282.14,3,0,1,,1.0,,
JA01621,lisa williams,9999,japan,woman,29,3,17952.62,2,true,0,88352.0,0.0,,
1497,David Williams,485,COLOMBIA,Female,39,10,24392.17,4,1,1,60316.0,0.0,,456
2966, Emily Johnson ,609, UAE,female,32,4,58380.94,1,1,true,54149.0,1.0,,
C2738,jane miller,519,INDIA,MALE,35,7,53864.02,1,1,False,96608.0,1.0,,
1130,John Johnson,464, Colombia,Boy,50,5,"$1,868.04",3,1,1,nan,0.0,,
ID-2850,sarah brown,760, Mexico ,Woman,38,6,10723.82,4,No,1,53473.0,0.0,,
ID-2200,"Jane,Miller",606,Netherlands ,Girl,72,6,112938.04,3,0,#DIV/0!,109590.0,0.0,,
C2155,#N/A,512,Nigeria,Man,25,7,_,2,True,0,60838.0,0.0,,
SI02032,"Maria,Jones",614,Singapore,Woman,?,4,nan,4,1,1,98905.0,0.0,,
IT01491,Lisa Smith,#N/A,Italy,boy,40,2,29513.79,3, ,1,"$109,098",0.0,,
SA02739,Jane Rodriguez,9999, Saudi Arabia ,Female,43,5,35066.13,3,1,1,"$52,505",1.0,,
empty,"Sarah,Williams",469,nigeria,f,23,5,76568.28,1,YES,0,49159.0,0.0,,
ID-2886,michael davis,493,South Korea,WOMAN,27,6,44989.34,4,_,0,40968.0,0.0,,
C2723,john johnson,519,FRANCE,girl,61,7,35121.98,2,1,1,96133.0,0.0,,
C2008,robert johnson,557, Netherlands ,MALE,64,5,158804.2,1,0,1,46948.0,0.0,,
1150,"Maria,Miller",546,Egypt, ,26,3,70562.83,2,true,1,65873.64,0.0,,
2538,none,483,Brazil,male,unknown,?,13063.38,2,0,0,79881.0,0.0,,
ID-2956, Michael Miller ,562, Italy,m,53,3,2023.46,1,1,1,63069.85,0.0,,
ID-1315, Emily Brown ,513, Chile ,f,0,7,"55,608.81",2,1,NULL,63246.0,1.0,,
C2401, James Martinez ,662,Mexico,f,40,6,82299.85,2,yes,1,53129.0,0.0,A,456
PE01861,"Michael,Martinez",488,inf,F,36,2,Infinity,2,0,true,32716.0,0.0,,
C1371,Maria Garcia,476, Saudi Arabia ,Female,54,7,-50000,2,1,0,65484.0,1.0,,
C1726, James Brown ,549,SOUTH AFRICA,Female,47,5,48572.26,3,1,false,54026.0,0.0,,
CUST_002545, Robert Smith ,NA,Australia ,M,61,6,256319.01,2,1,0,76809.0,1.0,,
C2606, Lisa Miller£ ,9999,NIGERIA,man,41,8,60002.46,0,0,inactive,86744.0,0.0,,
1117,robert jones,462,BRAZIL,FEMALE,37,5,3760.26,2,1,0,46196.0,1.0,,
SA02739,Jane Rodriguez,9999, Saudi Arabia ,Female,43,5,35066.13,3,1,1,"$52,505",1.0,,
1163, Jane Williams ,638,ITALY,Female,41,4,33495.09,1,0,0,55844.0,1.0,,
ID-1755, Michael Garcia ,439,india,Male,36,5,"1,967.80",3,Y,0,45195.0,0.0,,
C1302,Lisa Davis,448,  ,Man,20,10,24939.15,2,1,1,47704.0,1.0,,
#NULL!,james williams,496, Australia,woman,40,8,90378.93,4,0,1,30957.0,0.0,,
1847,Sarah Williams,585, Nigeria,FEMALE,34,-1,23385.62,1,1,FALSE,60129.0,1.0,,
2280, Michael Martinez ,511,#NULL!,Boy,42, ,36763.34,2,1,inactive,87115.0,1.0,,
ID-1616,Sarah Jones,653,MEXICO,Male,51,4,NONE,1,missing,true,60043.0,1.0,,
CUST_002946,james brown,623, UK,F,61,6, ,1,No,#VALUE!,81638.66,0.0,,
2549,"Maria,Garcia",542,Nigeria,M,60,6,11179.7,2,0,1,49696.0,1.0,,
CO02061,missing,480, Colombia,Female,36,9,66236.36,1,0,0,66307.0,0.0,,
ID-1823,"David,Davis",712,NETHERLANDS,female,28,6,29001.71,1,Yes,0,93267.0,0.0,,
BR02365,james brown,460, Brazil ,boy,150,3,"$105,162.77",1,0,0,24642.0,1.0,B,
CUST_002586,robert davis,486, South Africa,WOMAN,39,3,150230.82,0,1,active,59843.0,1.0,,
CUST_001906,Sarah Davis,999,Saudi Arabia,female,43,n/a,132268.48,2,True,1,51385.0,1.0,,
GE02852,"Emily,Jones",692,Germany ,unknown,41,4,6315.35,1,1,1,42647.0,1.0,,
1932,John Davis,564,UAE,girl,58,4,0,2,True,0,84619.0,0.0,,
C1144,#VALUE!,587,south korea,f,26,4,48889.6,2,1,0,66929.0,0.0,,
ID-1427,Michael Smith,Infinity,SOUTH AFRICA,male,30,6,31908.32,2,False,False,59060.66,0.0,,
1165,"David,Williams",760, Canada ,MALE,36,6,8135.89,3,0,Active,91467.0,0.0,,
2489,James Wi€lliams,641,USA,woman,50,2,92566.69,3,,Inactive,54183.0,0.0,,
#N/A,"James,Miller",571,NULL,MAN,38,8,11911.69,2,1,0,55223.0,0.0,,
ID-2029,lisa davis,541,uae,boy,44,7,12035.71,1,Yes,TRUE,39669.0,0.0,,
1006,sarah j£ones,469,inf,MALE,18,5,#NULL!,3,0,1,23368.0,1.0,,
1730,"Emily,Jones",677,UK,M,46,3,13529.48,2,1,0,"$31,876",1.0,,
C2224, Lisa Jones ,534, Argentina ,Male,unknown,4,143378.5,3,1,True,20454.0,0.0,C,
1023, Emily Jones ,617, Germany,Girl,38,empty,778.87,4,1,0,65677.0,0.0,,
ID-2361,John Johnson,497, UAE ,Female,-inf,4,12246.88,1,0,True,"$74,176",0.0,,
nil,"Michael,Rodriguez",null,Australia,WOMAN,27,4,14163.18,3,1,1,99344.80,1.0,,
none,"Michael,Jones",n/a,mexico,Female,48,5,17292.62,2,1,1,0,0.0,,
CUST_002357,Lisa Garcia,520, South Korea ,NULL,53,1,69966.23,2,y,1,99644.0,0.0,,
C2926, Emily çJones ,535,italy,male,29,8,19557.72,4,0,inactive,37723.0,0.0,,
UK02114,john martinez,652,uk,FEMALE,18,4,UNKNOWN,4,0,0,60327.0,0.0,,
UA02191,Jane Brown,500, UAE,m,32,7,46326.16,1,0,0,78639.0,0.0,,
ID-1541,ROBERT GARCIA,452,south africa,m,37,5,7766.53,1,0,1,48452.0,0.0,,
ID-1492, John Martinez ,503, Brazil ,MALE,26,8,inf,4,FALSE,0,32912.0,1.0,,
2898,JAMES JOHNSON,762, Canada ,MAN,150,Null,nan,4,Yes,0,0,0.0,,
C2811,MICHAEL RODRIGUEZ,454,Colombia,man,20,4,38758.5,2,Y,1,38394.0,1.0,,
1508,unknown,676,Mexico,f,37,7,73953.83,50,#NULL!,1,50456.0,0.0,,
ID-1649,SARAH JOHNSON,551, Germany ,MALE,36,8,"$19,287.50",2,1,1,46823.0,0.0,,
SA01264,DAVID WILLIAMS,491,SAUDI ARABIA,MAN,36,3,92782.8,4,0,1,75106.0,1.0,,
ID-2776,JOHN MARTINEZ,580,Saudi Arabia ,MAN,24,2,84825.76,4,TRUE,1,"$51,183",0.0,,
SO02171,JANE JOHNSON,539,South Korea ,M,empty,7,21633.05,2,1,False,74737.0,0.0,,
2213,"Lisaç,Davis",523,Brazil,WOMAN,19,7,4787.5,3,1,0,26415.0,0.0,,
1795, Emily Johnson ,532,SAUDI ARABIA,Male,18,2,7112.98,1,Y,1,50643.0,0.0,,
CUST_002103, Lisa Jones ,534, South Africa ,girl,71,6,35587.11,4,1,ACTIVE,57471.0,1.0,B,456
CH02450,SARAH MARTINEZ,1200,chile,male,61,5,39148.12,2,y,0,48919.0,0.0,,
CUST_001363,Robert Rodriguez,532,Brazil,Man,-,7,30728.26,2,no,0,_,0.0,,
CUST_001414,"Sarah,Johnson",562,Argentina ,Boy,45,7,10218.45,1,0,True,null,1.0,,
ID-1783,david brown,MISSING,INDIA,M,40,5,26622.84,,1,1,"$88,788",0.0,,
1521,"John,Garcia",421,Egypt,M,36,4,7152.21,4,0,0,80475.0,1.0,,
1018, Lisa Johnson ,482,Chile ,null,45,5,113756.16,4,0,True,56152.0,0.0,,
1654, Lisa Miller ,729, Canada,Female,28,5,41772.75,3,#N/A,1,46380.0,0.0,,
1473,JAMES JOHNSON,739,usa,MALE,36,6,"11,532.33",1,Yes,False,-10000,0.0,,
C1887, James Jones ,687, Canada,MALE,34,5,"65,796.66",1,0,0,"$72,163",1.0,,
CUST_001071,david garcia,698,Mexico ,boy,42,4,0,2,Yes,1,125675.0,0.0,,
ID-1465,JAMES RODRIGUEZ,501,Egypt ,man,36,3,??,1,1,1,39454.0,0.0,,
UA02942,John Williams,479,UAE ,M,n/a,4,27554.3,2,0,0,"$23,106",1.0,,
NULL,na,  , Brazil ,WOMAN,36,4,47159.98,1,1,1,52780.0,0.0,,
ID-1505,Maria Martinez,630,Netherlands,Man,38,3,18064.26,4,1,0,114747.0,0.0,,
C1990,"Emily,Miller",714,canada,boy,49,3,23921.24,3,1,0,73950.0,0.0,,
SO01884,John Martinez,512,South Korea,Man,48,2,7892.19,1,Yes,1,44781.0,1.0,,
AU02730,"Lisa,Smith",459,australia,man,28,6,33304.39,3,No,False,81918.0,1.0,B,
ID-1606, Sarah Johnson ,NIL,ARGENTINA,m,47,3,11104.51,2,N/A,1,40061.0,0.0,,
C1600,"Emily,Rodriguez",431,peru,Man,#NULL!,1,36511.9,1,0,0,52000.0,1.0,,
US01936, Emily Smith ,712, USA ,man,0,5,56321.53,2,1,0,124761.0,0.0,,
ID-2533,David Davis,575, Argentina ,male,42,9,22519.22,1,1,0,22893.77,1.0,,
CUST_001318,David Brown,474, UAE,woman,57,8,15702.11,1,1,0,nil,0.0,,
CUST_002853,Jane Miller,638,Germany,woman,52,4,"190,740.16",3,1,0,"$68,209",0.0,,
CUST_001250,James Williams,561, Netherlands ,man,63,0,9133.27,3,0,1,88307.0,0.0,,
C2645,MARIA GARCIA,496, Nigeria,man,64,6,4707.73,3,true,0,22296.0,1.0,A,123
CA01380, John Jones ,753,n/a,Girl,26,6,26492.27,1,missing,1,-10000,1.0,,
EG02813,SARAH JOHNSON,537, Egypt ,Woman,53,7,18191.85,2,FALSE,False,37854.0,1.0,,
C2108,"Robert,Miller",644,Germany ,Woman,0,4,32009.19,3,0,Inactive,56935.0,0.0,,
NULL,"Michael,Martinez",459,COLOMBIA,f,18,9,38353.86,1,1,inactive,50001.0,0.0,,
SO02116,MICHAEL DAVIS,484,south africa,girl,,4,"$34,910.96",1,y,0,86227.0,0.0,,
1955, John Smith ,606,Mexico,FEMALE,18,7,nan,2,0,1,69949.0,0.0,,
ID-2787, Ma€ria Smith ,647,india,Male,-5,7,30024.65,2,False,0,82619.0,0.0,,
1168,"Sarah,Martinez",626,Canada ,f,50,3,47727.28,3,1,ACTIVE,107269.0,0.0,,
1181,"Robert,Miller",578,India,m,18,1,89099.48,1,1,1,void,0.0,,
PE01098,Maria Smith,529,Peru ,Man,150,11,66890.89,NULL,0,0,30521.0,0.0,B,
UA02241,james jones,515, UAE ,f,38,2,missing,1,1,0,39955.0,0.0,,
C1259,jane rodriguez,608, Netherlands ,MAN,45,4,12953.78,1,1,#VALUE!,70987.0,0.0,,123
C2780,david davis,705, Mexico,girl,150,2,28191.18,2,0,1,nil,1.0,,
CUST_002907,"Robert,Smith",520,JAPAN,boy,18,4,47538.84,4,1,1,73979.0,0.0,,
CUST_001744,MARIA BROWN,498, Peru ,boy,54,1,18064.25,2,1,1,66367.0,0.0,,
ID-2935,LISA WILLIAMS,741, Mexico ,WOMAN,52,5,37074.93,1,NA,1,"$73,139",0.0,,
C2584,"Emily,Garcia",552,south korea,woman,41,3,49301.85,2,1,0,81931.0,1.0,,
 ,DAVID RODRIGUEZ,677,MEXICO,F,-5,6,"6,210.41",1,no,Infinity,"$55,142",0.0,,
CA01282,SARAH JOHNSON,727,VOID,Female,50,7,1275.81,3,1,TRUE,31370.0,0.0,,
ID-1013,jane williams,542, Mexico,MALE,42,4,"$36,572.64",3,NO,1,73636.0,0.0,,
CUST_002435,"John,Rodriguez",532,Egypt,FEMALE,43,2,8220.78,1,0,false,35262.0,0.0,,
CUST_002808, John Jones ,501,Netherlands,Male,31,5,"$95,800.23",na,1,Active,73108.0,0.0,,
2560,John Martinez,612,SINGAPORE,boy,35,5,15088.21,3,0,1,49972.0,0.0,,
ID-1862,"James,Johnson",497,argentina,F,52,4,290299.11,2,1,1,37635.0,0.0,,
ID-1568,"Jo©hn,Smith",599,colombia,Woman,38,6,"$30,344.52",3,false,1,23611.0,1.0,,
FR02638,LISA JOHNSON,626,FRANCE,M,46,2,"$128,344.38",2,TRUE,1,na,1.0,,
ID-1078,"Sarah,Smith",542,Singapore,f,22,3,288404.08,2,0,active,67631.0,1.0,,
ID-2153, James Jones ,545,Saudi Arabia ,Male,35,6,94547.25,2,1,1,31429.0,1.0,,
CUST_002963,lisa garcia,563, India,woman,47,7,112862.21,2,0,0,43374.0,0.0,,
UK02964,JOHN DAVIS,602, UK ,Boy,67,6,"31,710.80",3,0,0,59226.0,0.0,A,
ID-1350, Sarah Rodriguez ,712,USA,Boy,23,4,"$87,682.32",2,Yes,active,123029.0,0.0,,
ID-1136, James Johnson ,609, Singapore,MALE,34,11,85141.91,1,No,1,63559.0,1.0,,
2728, John Brown ,622,South Korea ,m,21,7,110655.68,2,1,0,99216.0,0.0,,
C2292,SARAH JOHNSON,618,Japan,man,60,5,81209.77,2,0,1,35113.0,0.0,,
C1994,emily miller,999, Brazil,Male,45,3,15685.59,2,0,1,54662.0,0.0,,
CUST_002727, Maria Brown ,663, USA ,F,43,5,11690.4,1,0,0,43551.0,1.0,,
ID-1860,JAMES JOHNSON,763,CANADA,Female,40,6,??,1,0,0,"$74,035",0.0,B,
CUST_002501,robert garcia,563, Italy ,woman,nil,7,"$69,521.74",2,YES,0,65674.0,0.0,,
SP01203, Emily Rodriguez ,NA, Spain,--,29,7,56378.0,2,Yes,0,90201.0,0.0,,
C1140,Jane Johnson,408,BRAZIL,woman,150,6,5347.02,2,0,false,31690.0,1.0,,
ID-1347, Maria Garcia ,713,mexico,Boy,40,-1,35652.6,2,Y,TRUE,36029.0,0.0,,
2263,michael rodriguez,,Canada ,woman,28,6,19787.15,1,0,1,102157.0,0.0,,
BR02317,JANE SMITH,457, Brazil ,Girl,33,3,81934.03,1,N/A,1,35313.0,0.0,,
CUST_001226, Lisa Smith ,564,Argentina,Boy,36,7,28152.4,1,yes,0,72856.0,0.0,,
ID-2069, John Miller ,527, Saudi Arabia,,42,5,"$64,332.00",4,1,inactive,75282.0,0.0,,
ID-1587, Jane Martinez ,499, Singapore,female,18,2,25622.21,2,0,0,81827.0,0.0,,
C2546,sarah johnson,607,Germany,Female,34,8,58443.81,2,1,UNDEFINED,116937.0,0.0,,
ID-1689,MICHAEL SMITH,486,Spain ,Girl,38,5,"$122,512.22",-1,1,1,n/a,0.0,,
1430,robert garcia,716,canada,f,37,2,43953.1,4,n,False,50929.0,0.0,,
C2320, John Smith ,691,Canada , ,18,8,6856.04,2,1,0,63487.0,1.0,,
AU02803,Lisa Brown,575,Australia,male,20,1,134069.29,2,0,1,VOID,0.0,,
IN02248, James Garcia ,542, India ,M,30,3,74418.7,3,1,1,70796.0,1.0,,
CA01372,"Michael,Garcia",638,Canada ,woman,42,5,26995.0,1,unknown,0,50512.0,1.0,,
,UNDE©FINED,632, Italy ,woman,NIL,7,86644.26,1,1,0,46608.0,1.0,,
1751,michael jones,643,INDIA,F,29,4,117.51,1,1,INACTIVE,74447.0,0.0,,
ID-2668, Sarah Jones ,503,Peru,boy,52,8,118364.6,4,FALSE,1,73202.0,0.0,,
2035,"Sarah,Garcia",694, Mexico,girl,28,4,n/a,1,1,FALSE,44595.0,0.0,,
CUST_002783,Emily Williams,673,USA , ,40,10,"$88,822.13",2,TRUE,1,80678.0,0.0,,
SP01201, Robert Williams ,nan,spain,Boy,47,7,34081.93,3,1,0,56845.0,0.0,,
CUST_001004,"James,Williams",569, UK ,MAN,56,3,"$34,177.36",1,yes,TRUE,111385.0,1.0,,
BR01161,"Michael,Davis",545, Brazil ,f,49,1,"$32,825.74",1,0,0,"$31,888",0.0,,
CUST_002954,Robert Martinez,483, India,boy,46,5,33357.35,10,1,1,39897.0,0.0,A,
__,sarah davis,540, UAE,woman,54,2,16794.46,50,0,TRUE,MISSING,0.0,,
CUST_002419, Robert Rodriguez ,427, Australia,Boy,22,7,78210.83,1,0,0,25488.0,0.0,,
CUST_001522,James Smith,469, Argentina ,f,42,8,37613.8,1,0,0,56533.0,0.0,,
2250,LISA JONES,497, Spain,Girl,46,4,3436.24,2,1,1,34969.0,0.0,,
SP02742,maria miller,547, Spain,-,18,6,47464.7,2,0,1,"$101,962",1.0,,
ID-1607,li®sa johnson,500, Colombia ,Man,39,4,28641.3,1,0,1,76592.0,0.0,,
CUST_002960,"Maria,Johnson",inf,Mexico ,Man,41,3,81641.07,missing,no,0,86108.0,0.0,,
IN02001,ROBERT BROWN,591,INDIA,male,22,4,138320.39,2,0,0,45748.0,0.0,,
Null,Michael Johnson,580,GERMANY,Woman,34,7,"$35,982.49",2,0,0,105499.0,0.0,,
SI01748,michael johnson,652, Singapore ,Boy,41,3,"$30,553.52",2,1,0,"$91,025",0.0,,
ID-2364, David Johnson ,514,Saudi Arabia ,M,20,3,13636.44,1,NA,1,"$46,451",0.0,,
2784,Sarah Jones,556, Egypt,Man,30,6,3683.82,2,0,active,inf,0.0,,
PE01441,david johnson,444, Peru ,MALE,0,N/A,35725.73,1,y,0,35284.0,0.0,,
AU01515,"James,Martinez",552, Australia,MAN,25,4,7180.71,4,__,n/a,25813.0,0.0,C,456
Null,James Rodriguez,521,Chile ,Girl,43,7,32345.47,4,1,0,19946.0,0.0,,
ID-2469,"Robert,Rodriguez",MISSING,INDIA,m,18,6,134620.27,1,1,0,78710.0,1.0,,
2348,John Williams,426, Singapore,F,inf,7,8517.72,2,False,false,"$89,830",0.0,,
1756,JANE WILLIAMS,642,canada,MAN,36,2,1667.49,2,1,Active,137412.0,0.0,,123
C2987,lisa øgarcia,758,mexico,girl,35,NaN,62443.06,2,1,1,56731.0,1.0,,
C1645,maria davis,532, Japan ,Boy,19,3,134039.06,4,0,1,,0.0,,
IT01702,Sarah Joünes,,Italy,female,23,5,62609.01,1,0,0,90557.0,0.0,,
2896,"Jane,Jones",539,Singapore,boy,42,4,"$10,889.98",2,0,Inactive,92818.0,0.0,B,123
nan, James Garcia ,616, Italy ,male,27,7,21170.68,4,1,false,52598.0,1.0,,
2806,"Sarah,Garcia",empty,Japan,Male,34,3,123912.95,2,no,0,87455.0,1.0,,
2770,EMILY WILLIAMS,754, USA,Boy,56,5,"$185,610.75",3,1,1,139805.0,0.0,,
1243,emily davis,480,Saudi Arabia,woman,?,6,34719.82,3,1,0,68910.0,0.0,,
CUST_001660,jane martinez,717,Mexico,M,EMPTY,3,13803.77,1,0,true,60058.0,0.0,,
CUST_002497,Emily Williams,546, Argentina ,girl,NONE,6,57321.26,2,1,inactive,-10000,0.0,,
C2709,Robert Rodriguez,450,UAE ,Female,40,5,64336.69,1,1,0,71176.0,0.0,,
C1733,"Robert,Garcia",506,India ,Woman,27,5,9393.25,3,1,inactive,44211.23,0.0,,
CUST_001180,Michael Brown,529,egypt,F,#VALUE!,6,42416.68,2,0,0,31282.0,0.0,,
